sample,absolute_purity,nnls,svr,cibersortx,elastic_net,bayesian,music,dwls,bisque,scdc,scdc_ensemble,epic,bayesprism
TCGA-06-0211-02A,0.7,0.8772732062005387,0.6749856279996302,0.6204879790901573,0.7957157841498971,0.18402617243089073,0.877273206200539,0.7003447949946799,0.0978229451538063,0.4112930165919384,0.4112930165919384,0.9122175251423136,0.9203755119788931
TCGA-06-0219-01A,0.62,0.899497186752243,0.6224196762552326,0.5727987973466167,0.8667795330241952,0.02861399368478353,0.899497186752243,0.612329878874389,0.0,0.5318862508473096,0.5318862508473096,0.5434453904080102,0.9490419224802651
TCGA-06-0221-02A,0.82,0.8179809356192399,0.7068148980147716,0.6060557468374349,0.2802426874163691,0.2639176911595228,0.8179809356192399,0.9037846565755733,0.0,0.5788716608756689,0.5788716608756689,0.32660738700868935,0.9250513813065991
TCGA-06-0238-01A,0.78,0.8011752011297866,0.7131901555345065,0.5874596296930386,0.6823290960462858,0.2031941076166609,0.8011752011297867,0.7738304311224414,0.0,0.5148771961237588,0.5148771961237588,0.4311032121852221,0.877615366571737
TCGA-06-0644-01A,0.63,0.8700279658884429,0.6053106398967028,0.5987191234834232,0.8461750606023655,0.1424689818738732,0.870027965888443,0.7092345941197465,0.2219165367170033,0.45212811210075016,0.45212811210075016,0.9135965789750765,0.9086664592256766
TCGA-06-0645-01A,0.67,0.8095741509897683,0.4924380179104205,0.40639411787531554,0.7822980275507389,0.06568649212665507,0.809574150989768,0.5956967496649295,0.0,0.4270043766449381,0.4270043766449381,0.7633593539979252,0.8876023192140154
TCGA-06-0646-01A,0.84,0.9259063040317635,0.7937102224790447,0.7518892792067623,0.906015013439307,0.19394649102770772,0.9259063040317637,0.8245102719916703,0.5717742302837958,0.6038034014359136,0.6038034014359136,0.8391193826387215,0.9616698934923503
TCGA-06-0649-01B,0.61,0.9729217231487827,0.7063581666472493,0.6554082938921041,0.0,0.05655871016025118,0.9729217231487827,0.5154434083683134,0.9626397644300808,0.6704204716082868,0.6704204716082868,0.011545142461066088,0.9964044535538794
TCGA-06-0686-01A,0.85,0.8981262471850683,0.7971832925097644,0.7079084214105726,0.6987579323635662,0.22994248089467642,0.8981262471850683,0.812486656288854,0.0,0.49093035003155555,0.49093035003155555,0.6270777632111884,0.9473151106666492
TCGA-06-0743-01A,0.85,0.9670645242766596,0.7654947554687372,0.6845619988137351,0.9487555585469061,0.13275140355510429,0.9670645242766596,0.682500140985893,0.40053808313391437,0.45620595625508437,0.45620595625508437,0.7653867055548776,0.9912794755837057
TCGA-06-0744-01A,0.9,0.9255575162086451,0.6915471123510609,0.6202053772264975,0.918064191234458,0.32066513650264344,0.9255575162086451,0.7147365410968853,0.018782274432277674,0.3989767185491313,0.3989767185491313,0.7974730146331053,0.9708003657253467
TCGA-06-0745-01A,0.81,0.9038437979789015,0.775861076758366,0.7270124350572871,0.8782847091634489,0.19205350593703344,0.9038437979789018,0.7762974712768046,0.31481171416276116,0.4216736762000892,0.4216736762000892,0.8689047791259314,0.9244737299686403
