sample,method,Tumor,Macrophage_Microglia,T_cell,NK_cell,B_cell,Endothelial,Oligodendrocyte,Astrocyte
TCGA-06-0238-01A,svr,0.330569928124322,0.278175732656524,0.0,0.0,0.0,0.20027965075881096,0.15637823881955293,0.034596449640790145
TCGA-06-0644-01A,svr,0.14911661577622629,0.2997001395995077,0.0,0.0,0.03831073792487468,0.45564065446266444,0.022567349450237847,0.03466450278648901
TCGA-06-0645-01A,svr,0.18100425029517078,0.4997851491449741,0.0,0.019022499720223466,0.0,0.25172175540630726,0.017971799353004105,0.030494546080320366
TCGA-06-0646-01A,svr,0.37955192832418916,0.2615006658110673,0.0,0.0,0.0,0.30413370592691763,0.0075764990821796,0.04723720085564632
TCGA-06-0649-01B,svr,0.19935594503912707,0.169357382188003,0.0,0.0,0.10016671391728289,0.38510475612220485,0.0008386298383969822,0.1451765728949852
TCGA-06-0686-01A,svr,0.3993412516794333,0.12805706859895905,0.0,0.0,0.0,0.3239495380590852,0.11823091553287594,0.030421226129646484
TCGA-06-0743-01A,svr,0.2931456276418104,0.020552076075851317,0.0,0.0,0.028037055646320495,0.5438974671860266,0.0,0.11436777344999127
TCGA-06-0744-01A,svr,0.505762622974766,0.0,0.0,0.0,0.0,0.47629430572269754,0.007094422643146354,0.010848648659390116
TCGA-06-0745-01A,svr,0.3976633806818227,0.17632726305639093,0.0,0.0,0.0,0.3690822885580069,0.0,0.0569270677037795
TCGA-06-0747-01A,svr,0.33545249521675385,0.07007227967089384,0.0,0.0,0.0,0.5049743021462382,0.0,0.08950092296611419
TCGA-06-0749-01A,svr,0.17216022693825359,0.3685906142563202,0.0,0.0,0.0,0.19175905209140198,0.13437129100572678,0.13311881570829737
TCGA-06-0750-01A,svr,0.32679933478973017,0.19831127831690237,0.0,0.0,0.0,0.4260379549721186,0.012787601729827234,0.03606383019142164
TCGA-06-0878-01A,svr,0.34520677023542484,0.2649088832633637,0.0,0.0,0.0,0.3121330018412075,0.005599955049101146,0.0721513896109028
TCGA-06-0882-01A,svr,0.1444305735629738,0.26433512427802447,0.0,0.0,0.0,0.340541406053613,0.07330798102375853,0.17738491508163015
TCGA-06-1804-01A,svr,0.18308517802507426,0.017029590347359784,0.0,0.0,0.0,0.5080912072515846,0.05732349038124175,0.2344705339947395
