sample_id,Tumor,Macrophage_Microglia,T_cell,NK_cell,B_cell,Endothelial,Oligodendrocyte,Astrocyte
305273026,0.5771168849538714,0.13147292512383066,9.934506732194919e-07,9.080679835446935e-07,1.0507148705509172e-07,0.11933243842805087,0.15211044285055964,0.01996530205354365
305405294,0.4442032458678563,0.1886784061798918,2.894888247920019e-07,3.514481725710648e-28,1.870097439709627e-33,0.03353241679782986,0.045742680432156686,0.2878429612334404
305952560,0.0012555645801476958,0.36598597258718235,1.798450847082704e-13,5.772519976370265e-23,8.579584255624157e-22,0.07808526933291754,0.09194221227083557,0.4627309812287369
306124462,0.6193842521834318,0.162005812785082,3.0508146764905167e-05,6.314191123301041e-14,1.3764303668052003e-09,0.1469319599755194,0.0036783565285434193,0.06796910900416495
300173630,0.00877431026099096,0.20435781267773617,8.969146095071663e-06,4.9448354348207364e-18,1.686242947289953e-15,0.002396102980628239,0.6162482230416642,0.1682145818928837
300173636,0.05180015534365796,0.22367457333980484,2.294062844745923e-18,2.0818931336097453e-11,1.3321961815847292e-06,0.09377518403861329,0.27148761907596797,0.35926113598495524
300629315,0.050622565193276306,0.22814203101224037,3.73886387272324e-38,2.5800918611288218e-14,8.44682648915845e-14,0.07166927851333586,0.02504632182220639,0.6245198034588308
300629344,0.20072372027829868,0.11123418259315203,4.187554322243286e-07,1.5104673782271287e-07,3.196304064287394e-25,0.0890077390897129,0.07351003667697749,0.5255237515596889
300629350,0.04976989272022244,0.3703633431253785,1.3888324987863992e-06,2.4675159127359066e-11,5.619360270907928e-11,0.11734795469463975,0.12503397418432902,0.33748344636206273
300629358,0.2692015783792174,0.2948836998394499,6.230812239218697e-15,8.950952592924497e-12,1.643632147103904e-27,0.07987092733180992,0.02329292683689582,0.33275086760366973
300629403,0.24777251186481525,0.09627707706970351,2.4163749694611774e-08,5.738648805545813e-16,5.031243404551398e-15,0.09646688521808287,0.08694579713639843,0.47253770454724464
300629424,0.22233792519897339,0.32734474248065515,5.118543168357957e-10,1.2335549499324614e-13,5.601231608523213e-13,0.06811976770775562,0.046838598493259304,0.3353589656068187
300629432,0.2097569081132953,0.07695159276149971,4.827453338490362e-10,9.501409068335067e-16,2.5994322342776344e-05,0.1977286769258544,0.0162078341596576,0.49932899323460384
301287570,0.28324361392135794,0.22351924696723907,3.4843261814962125e-06,7.894352228479204e-27,1.5581714844959094e-30,0.11117068538877725,0.2666806225418682,0.11538234685457602
301287582,0.5074007174179789,0.1706953799474445,7.89050107185089e-06,3.8632096942445845e-06,8.435138818972234e-07,0.10915893429202013,0.09892923818596283,0.11380313293194576
302262300,0.5260292814246141,0.2067476174627622,1.081204745274321e-06,1.1919881013430015e-14,1.799617814914073e-08,0.10667879213522599,0.10547567582389285,0.0550675339525694
301287613,0.02204445738665342,0.34861445562534354,4.14322089406546e-06,8.068680774423506e-06,6.349786994947074e-13,0.16273626510682962,0.10321486923485755,0.3633777407440124
301287630,0.31593923113240496,0.24383266146783286,3.4207717001908253e-06,3.1387123461555074e-06,2.8289857702994682e-12,0.03920120888264672,0.04082079771641189,0.3601995413138281
301287636,0.009414563727390341,0.17389763193675445,1.908600642345833e-06,5.568428157560747e-07,1.2778928962687218e-09,0.12225294455104035,0.3116901030482488,0.3827422900152152
301626681,0.14817264851190462,0.15024217739766954,2.373625140454728e-12,5.904505270085876e-10,7.926681517982309e-23,0.000836583319738063,0.4490699718948166,0.25167861828304683
301626685,0.16543667230252276,0.12381894546353481,2.405297207367897e-13,2.5713829104494807e-13,5.732898936649038e-14,0.09917708492292211,0.3003442289889973,0.311223068321468
301626689,0.09292152250671365,0.13330699886924247,1.4628091697898206e-23,6.300085027499232e-11,1.8536742455426554e-08,0.11173393610425797,0.4021535992131192,0.25988392470692334
301626693,0.6646783094040913,0.09584794222387064,2.3409553501035317e-07,8.09708883591949e-20,1.6249474681658857e-12,0.0042969427170396176,0.21303411480926537,0.022142456748573104
301287698,0.5386754061655759,0.08064812194560203,1.410128620756564e-06,1.9646088924757847e-11,5.654146273703274e-09,0.0905544414880657,0.1294490961764922,0.160671518421851
301287708,0.8364763213936887,0.0007423265570559626,3.8720659519747065e-05,1.5629958711802861e-09,2.8252348871458948e-15,0.006042952062012611,0.1369621792569515,0.01973749850777283
301626597,0.3574410189461574,0.3260421205940351,1.1841818991476774e-05,1.4000186360838855e-22,1.9843432058207832e-13,0.06974334694579365,0.045414270906048805,0.20134740078877522
301626605,0.5312228618994059,0.25751344436029633,3.354043410814829e-17,2.4743764120282364e-11,7.141969353572257e-06,0.10463515133186381,0.006516727907977986,0.10010467250635859
302264000,0.60087244244463,0.13985905653311184,5.656010406135187e-19,7.799215250263147e-19,4.5507049792726074e-09,0.09674271126766455,0.016341069047559015,0.14618471615632955
304950286,0.43116317329540893,0.19386883081101122,1.3916597684383737e-08,9.339853020998993e-10,3.177168073699732e-12,0.02925928777966952,0.24373034160348409,0.10197835165666602
304950292,0.5187590113828031,0.09243947991045345,7.725303416329425e-10,2.4768506065947177e-09,2.597181726771657e-07,0.0034787646507089174,0.35606440700742115,0.02925807408105977
304357555,0.32929744396981303,0.0875447869856343,9.79837016749527e-12,5.8832642831141133e-08,2.4997589095202327e-14,0.12837016376276952,0.29234800548028494,0.1624395409590322
303748303,0.22347408563264293,0.20496168325823094,7.575023864585907e-22,3.5466884877851197e-37,2.2226754812158717e-05,0.06595431403664845,0.033811274560520334,0.47177641575714513
303748309,0.186727607306122,0.15828873436302981,4.853712639451236e-08,2.4136947335594297e-09,7.187121394901545e-08,0.016765762098028363,0.2535496226015923,0.3846681508091923
303748328,0.3797504435728924,0.15064947348546848,4.1326717380614616e-06,1.6363950205776626e-15,1.185151590608671e-09,0.027730947972454897,0.07016386291707684,0.371701138195216
303748260,0.7454469145318263,0.0591747213716488,2.930059029555496e-24,3.239714728384329e-17,7.451959121158975e-10,0.09788008702859892,0.006690136060310965,0.09080814026241908
303748330,0.7536926000360072,0.09249896323159039,3.687117547501982e-06,1.345061709418605e-19,2.765071497142521e-15,0.06318590276751568,0.04238243223643464,0.04823641461090192
303748264,0.13731407251721456,0.2187164397819892,1.0682526130589405e-05,1.0136743932545515e-06,3.0765243552034203e-21,0.1159851921926577,0.03264913964050907,0.49532345966710567
303748334,0.19201148351706485,0.1944278413326426,1.588131131394503e-05,7.907442153590079e-07,4.938025615045972e-05,0.007839427648557646,0.07377609155653687,0.5318791036335184
303748338,0.6310422133307056,0.043545402645717275,9.386140472376731e-23,1.266419319228836e-10,0.0003534808985946843,0.06845087677858405,0.05547691992773194,0.2011311062920246
304950300,0.18091272714095671,0.10970223955855087,3.625254912302138e-05,3.750696279547451e-05,3.970286996315049e-05,0.036252073002426,0.043228207627571236,0.6297912902886135
