sample_id,Tumor,Macrophage_Microglia,T_cell,NK_cell,B_cell,Endothelial,Oligodendrocyte,Astrocyte
mix00000,0.15475154514099115,0.7531023982881325,0.08618158372541161,0.0,0.0,0.0,0.005964472845464765,0.0
mix00001,0.13365579784893242,0.5897821411067143,0.17786457588746904,0.028727376678419063,0.020100555109576843,0.020712952480533207,0.029156600888355075,0.0
mix00002,0.4239831299676206,0.10575261338482393,0.07200141738441439,0.023770131337112217,0.05474329102614967,0.0033829089217353118,0.09059290498765814,0.22577360299048588
mix00003,0.1611076868743777,0.48006962740438713,0.2889503028887747,0.010489847984191796,0.0020206696899936283,0.01026387271558567,0.028730541945732407,0.018367450496956966
mix00004,0.3166426177155416,0.33335214119493306,0.084082905555915,0.0,0.011055326589783351,0.10140181335556309,0.058640702864948865,0.09482449272331499
mix00005,0.3931487653816906,0.4362664752119437,0.0701699344497826,0.0,0.0,0.006317713562024704,0.03788968167740013,0.05620742971715832
mix00006,0.48787461643589025,0.370093167876962,0.05328755749605943,0.0,0.0,0.0,0.026430149873066525,0.06231450831802187
mix00007,0.23799694335097177,0.16483040999807397,0.08423309692248586,0.015039361527554649,0.017614271999492156,0.034011840669014526,0.4171865576463767,0.029087517886030263
mix00008,0.39561702400527654,0.22325946233198715,0.07071901713414647,0.0,0.002349324341228933,0.00601180238267381,0.30204336980468716,0.0
mix00009,0.29009328461222766,0.18715521200615068,0.06350257448256717,0.011666777175404302,0.0069746154833051745,0.0036429100782335152,0.29038193406071705,0.1465826921013944
mix00010,0.1387955354763114,0.203938240328959,0.5122477798307964,0.12003481678827195,0.0017342102945554136,0.0056948821956177755,0.01755453508548812,0.0
mix00011,0.4500566284118202,0.39738578559944293,0.07390766869275116,0.0,0.00225656906200519,0.005366611355481291,0.07102673687849913,0.0
mix00012,0.272437622328632,0.43275049628591494,0.0945929341291663,0.03184132072221557,0.005248515508740472,0.045381429814953266,0.10066006329885087,0.017087617911526416
mix00013,0.2214229454531365,0.6455847405405511,0.07179892243078775,0.0,0.004457565095528377,0.006253292088592474,0.030021248272875875,0.020461286118527763
mix00014,0.13970041700374736,0.7047215792656992,0.0691852558744507,0.03779583413679193,0.008452818733681044,0.002746070521499174,0.022813724420806453,0.014584300043324134
mix00015,0.2148763580423039,0.17304080070346978,0.12317938580811112,0.046975041737345104,0.2093798947362706,0.002151377749938963,0.22875410409078215,0.001643037131778331
mix00016,0.36447391929892825,0.2914557562893515,0.11247113719154635,0.0,0.012151951251054718,0.035413061777497,0.16800719147494753,0.016026982716674694
mix00017,0.13162312273795204,0.5462024402520713,0.29194018598797494,0.0,0.0,0.0,0.03023425102200184,0.0
mix00018,0.3952520861889363,0.028406911864145692,0.5181605787431044,0.0,0.0,0.0,0.0035180192732813136,0.0546624039305321
mix00019,0.2633057813289199,0.2909434735206009,0.07934325197533497,0.0021617906608857804,0.008211202781057528,0.019669234598267683,0.21446884058917295,0.1218964245457603
mix00020,0.1278064236315886,0.3089717019494281,0.21687515926338247,0.08092467223671555,0.24010916016859,0.008595557359793221,0.013981424834317817,0.0027359005561843957
mix00021,0.1481619043808801,0.35766667615750736,0.26276560857722925,0.14506804100421314,0.02726431220231205,0.027011513121700335,0.03206194455615764,0.0
mix00022,0.36914711056180843,0.2961527390662836,0.08787771813140227,0.0014606768895856416,0.005722019723869127,0.0076839866887078055,0.18125765165382934,0.05069809728451377
mix00023,0.2326488120478883,0.12497787598853405,0.17188961080207932,0.06882135025427179,0.010361572921808473,0.07562928248228996,0.3156714955031282,0.0
mix00024,0.5350006394691459,0.3725166719025156,0.06097355593304431,0.0,0.0,0.020551473564667556,0.010957659130626726,0.0
mix00025,0.2296051808941799,0.25668715323145425,0.12360083739843944,0.07920229753285188,0.04697664222349627,0.01922582904838396,0.24072914020830868,0.003972919462885687
mix00026,0.2932873841905668,0.34021720905843145,0.08332419650617495,0.007179578882594056,0.02205671838628504,0.011359232393063412,0.24257568058288434,0.0
mix00027,0.3605676102157026,0.499192266715812,0.06410178593152448,0.0,0.0,0.0,0.029241883254029127,0.046896453882931725
mix00028,0.4301540524864799,0.35470478523588045,0.02567924312023412,0.1214573073029527,0.00828902097581811,0.0,0.05350485829801262,0.006210732580622065
mix00029,0.3779793825790588,0.1144431300610244,0.13350582959635546,0.008767334398946058,0.006375049212988959,0.009312128772016832,0.28956609541458334,0.06005104996502636
mix00030,0.3757044935334872,0.27419747460619237,0.07301438965863473,0.006468279105846057,0.00879856506968293,0.010674642904395735,0.2511421551217609,0.0
mix00031,0.22719915418556066,0.2721245310096598,0.07895721991146532,0.005223198171461725,0.0096201764709149,0.05316566539973228,0.3537100548512053,0.0
mix00032,0.43743418854809146,0.2645777358511025,0.07018105660764618,0.0,0.0018884675344731851,0.19843185160981022,0.027486699848876552,0.0
mix00033,0.5589731802133875,0.3323326385511773,0.04967970441787226,0.0,0.0,0.0,0.01600297328465486,0.04301150353290816
mix00034,0.44613648385705584,0.21205474090978327,0.043785340393870595,0.13376275566190093,0.0,0.05129889687879383,0.11296178229859555,0.0
mix00035,0.3555659161360931,0.2767477809609702,0.08404137105510122,0.011009695061786822,0.009963704296463979,0.23810073042928123,0.02457080206030343,0.0
mix00036,0.38541725106379465,0.027400488186626226,0.5230977537760637,0.004757753407699266,0.0,0.0,0.0056537413099542865,0.05367301225586187
mix00037,0.3990168475667322,0.54077652125908,0.04754639703758893,0.0,0.0,0.0,0.012660234136598704,0.0
mix00038,0.13694256157645804,0.7008254378069081,0.10636048755037486,0.013307895083068752,0.007324422144019974,0.0024549879741643907,0.019590629745837276,0.013193578119168676
mix00039,0.23443150272521002,0.2279919255579676,0.07796179524763447,0.013567815335648988,0.014376484225281956,0.021222928302712486,0.37702632528089564,0.033421223324648724
mix00040,0.3569919726661456,0.21183329502795256,0.09810758882803593,0.006759185722299735,0.007160248439606528,0.009220041011508947,0.30181250399473586,0.008115164309714746
mix00041,0.45168558046861357,0.2234154053793282,0.06223261027395503,0.03606558335267683,0.02298235929325743,0.11638099353813365,0.08723746769403531,0.0
mix00042,0.4966003532785411,0.3297892595758795,0.06708008571832101,0.02685308460124178,0.006009369507998382,0.02655658445373646,0.04711126286428185,0.0
mix00043,0.12532859334229524,0.6548511763536428,0.1574737579284589,0.004970584256063864,0.019062501586484565,0.012902714702298363,0.025410671830756175,0.0
mix00044,0.14405844893456454,0.2213487732322641,0.07211035704640596,0.02196598483967689,0.020875703687864174,0.08553645461353719,0.12107498696155662,0.3130292906841306
mix00045,0.4801632610646267,0.28226716316545175,0.07992049478214801,0.007515311968362084,0.013087245080265705,0.03368791538366332,0.0993654917476314,0.003993116807851158
mix00046,0.13553267141435416,0.5817234049164833,0.19319478564020115,0.01316475758809704,0.027804668427822286,0.02045442281703511,0.028125289196006993,0.0
mix00047,0.25904521152524923,0.24941194535730218,0.08111538455982649,0.005772045754512588,0.010753786246629796,0.08244813334712839,0.2927143381849304,0.018739155024420872
mix00048,0.14883490041270908,0.20439185339050253,0.3094572929430855,0.08478063835151226,0.02751355390936801,0.022569868486634434,0.1894921126504196,0.012959779855768643
mix00049,0.1577186630329844,0.22192837871351798,0.2962408650801767,0.0,0.011928680775660828,0.15800470087767438,0.1541787115199858,0.0
mix00050,0.5427982363068795,0.29121292266393495,0.04674871105637946,0.0,0.0,0.0,0.08625080773406335,0.03298932223874271
mix00051,0.14098345465971496,0.3947053596712495,0.21732955919129798,0.012499223861244418,0.0670569417609948,0.02813050564085569,0.12576630702932795,0.013528648185314648
mix00052,0.18107098152441276,0.4298643334288445,0.07407111189611953,0.00664595588553891,0.010396505615689545,0.05711116332232338,0.03014692695514015,0.21069302137193116
mix00053,0.2068486770029247,0.21797941249635264,0.23280990547374206,0.0,0.004188210527138845,0.0,0.3381737944998419,0.0
mix00054,0.28703092784537265,0.18409955477995676,0.13756880201183372,0.0710663202018737,0.04046754799725878,0.1351036619350859,0.14466318522861865,0.0
mix00055,0.40729249301742854,0.4214314922977589,0.07593368456269639,0.0,0.0008425237318274038,0.0,0.03795561400513823,0.05654419238515051
mix00056,0.11531878021329113,0.3302201322632457,0.4738171281410843,0.0,0.025044972337863236,0.024047579670938995,0.025187855467287457,0.0063635519062892046
mix00057,0.3707839990458765,0.497461794092617,0.06241983683208752,0.0,0.0,0.0,0.029070221583219275,0.040264148446199674
mix00058,0.35434128648428087,0.2569159885098633,0.08394835965374677,0.011157233614100235,0.012947582418571281,0.012698706883808475,0.2679908424356291,0.0
mix00059,0.1902021618647784,0.40620551921891906,0.06565071445335928,0.022633226489504048,0.00625230624958623,0.04964173885937305,0.25385528241003186,0.005559050454448177
mix00060,0.43775726349625893,0.3082874053254336,0.06226385185017039,0.0,0.0,0.0,0.15799622584974723,0.03369525347838985
mix00061,0.12059172260815348,0.4719748351599446,0.14480086000947234,0.016102779699188885,0.02266023357256538,0.03295161132820426,0.16749546232435014,0.023422495298120974
mix00062,0.46414536890203617,0.15659547839885374,0.2487979030214383,0.0036176961840679975,0.0,0.0,0.07019407296222994,0.05664948053137378
mix00063,0.1360964182791844,0.6585135959919776,0.13153283858356013,0.006864874500182431,0.025626691785149758,0.013745482938631216,0.027620097921314563,0.0
mix00064,0.1340450046088875,0.49400285504672725,0.23121409780315677,0.0,0.024827642557325075,0.030552652723606237,0.07377432668986725,0.011583420570429962
mix00065,0.14668591066654763,0.08089523103601132,0.5110704624702028,0.2086445009539592,0.02024712972024851,0.014269515297835699,0.017580554418947705,0.000606695436247092
mix00066,0.16165590866918944,0.36900820978801424,0.14103471965597952,0.09630576136784647,0.03422524246964707,0.022495958214866343,0.15586057610702342,0.019413623727433608
mix00067,0.36684757156463,0.2925658161740662,0.07458288267562375,0.011940033665383376,0.01549745056142293,0.05155294192644791,0.17837215637905282,0.008641147053373103
mix00068,0.134821649396664,0.7029937836126088,0.09560008129464996,0.016257674000752422,0.012385749917220185,0.002187201213952363,0.020048723746331883,0.015705136817820334
mix00069,0.2928408519168872,0.1949840604307868,0.077992264273668,0.007440122433956194,0.011350256330207678,0.0031973153520835312,0.41219512926241075,0.0
mix00070,0.25631934175768883,0.5959208350424313,0.05923562288853547,0.0,0.0,0.0,0.07496970840855567,0.013554491902788705
mix00071,0.4239962342670548,0.22769677999848453,0.08406614842733608,0.0005383150574878204,0.004821602513809652,0.0048340520146952426,0.19207906788822676,0.06196779983290515
mix00072,0.13876946428614265,0.7304250529741496,0.08182011812713118,0.010059159962951997,0.006481021537731328,0.0008032407929193214,0.018710021090820393,0.012931921228153594
mix00073,0.2696725604040974,0.18424909081816807,0.0762749998783836,0.009490351807590515,0.013377499615881253,0.008373565400784945,0.43856193207509414,0.0
mix00074,0.235199214929578,0.22634805724346574,0.14245863595527286,0.0367356477189261,0.0090146809377222,0.048683379630825904,0.3015603835842094,0.0
mix00075,0.16221912382181417,0.26435078982526417,0.1278453242232311,0.08599329888625372,0.05914962176468992,0.008195170543848657,0.2796332114980645,0.012613459436833759
mix00076,0.33874584353051024,0.29328871212288227,0.07326921929140587,0.024470466143752853,0.006335403352061521,0.011961758307474505,0.25192859725191274,0.0
mix00077,0.13196808632423168,0.5157524565315208,0.2113260426977704,0.0,0.03734446517696948,0.03081266904221214,0.06238146619341044,0.010414814033885111
mix00078,0.1444007223630742,0.27744267371211767,0.11528892900497405,0.1352621237998659,0.281776918806963,0.012682885095263935,0.021329314966445582,0.011816432251295613
mix00079,0.43612503096923483,0.2711538773048419,0.07129731202507353,0.0,0.0,0.005133412741932688,0.04333135355558771,0.17295901340332936
mix00080,0.12351861462138358,0.2194169374313952,0.42960707442686497,0.0,0.006877204781754411,0.1026366524575785,0.11780042952268438,0.0001430867583388573
mix00081,0.19218930004971055,0.0695655546874771,0.5611750604365231,0.1434576192212364,0.007734863340699013,0.003837680333060138,0.012283185775559284,0.009756736155734273
mix00082,0.36881060278276073,0.2585011263243138,0.07556356791381152,0.013726093355642068,0.018310637302736733,0.17215451326079495,0.08209936703506264,0.010834092024877487
mix00083,0.502696367332999,0.227801266517486,0.07965069135116941,0.008336680494720203,0.019722862360034475,0.12552532917525683,0.03626680276833417,0.0
mix00084,0.6063007914397415,0.12140968367318426,0.2722895248870742,0.0,0.0,0.0,0.0,0.0
mix00085,0.475829356254966,0.16700115625254858,0.06746630175104168,0.0,0.0,0.0,0.2616382667462426,0.028064918995201124
mix00086,0.2554845635325184,0.0978339520774604,0.5600042983657445,0.0,0.0,0.04119439035033083,0.030201349699006414,0.015281445974939472
mix00087,0.31609943122438344,0.14980393749528442,0.12443447929658966,0.08441402866547613,0.009527969441180895,0.26724439535246763,0.037063745587837864,0.011412012936779896
mix00088,0.1782618974233576,0.5059262718886077,0.14911672169321785,0.0,0.0,0.0,0.1666951089948167,0.0
mix00089,0.2641895825093538,0.23589153235738114,0.11426443049841438,0.031344716529502444,0.012334282394072586,0.2902762023279045,0.05169925338337106,0.0
mix00090,0.25036614187417117,0.13195412562601155,0.0730758752522703,0.10166035334962553,0.015460450859974176,0.25946442482794013,0.16801862821000724,0.0
mix00091,0.2671412875507871,0.2726592992447476,0.05687680002438644,0.10395409819992493,0.009638391790842542,0.0,0.2897301231893113,0.0
mix00092,0.16098516987854083,0.38560054641102115,0.11146767180354639,0.037913048194515145,0.047596393839047686,0.0005286568496688907,0.24581816286824631,0.01009035015541356
