sample_id,Tumor,Macrophage_Microglia,T_cell,NK_cell,B_cell,Endothelial,Oligodendrocyte,Astrocyte
mix00000,0.18186534980979654,0.03361792965459223,0.03515525115260247,0.021649963661425957,0.3691557173744089,0.13559530420239177,0.007064871217589846,0.2158956129271923
mix00001,0.11629532164190914,0.044617928606126296,0.2355898086690202,0.016946869646148065,0.3207770567976087,0.1557523235871489,0.011804725698593076,0.09821596535344568
mix00002,0.0,0.10067543991270485,0.22848750418614838,0.06386219016383256,0.23638309311742509,0.07305044283993734,0.09101294259798016,0.20652838718197164
mix00003,0.0,0.09671335440278143,0.1564434554977191,0.0025342729363363897,0.23342133815697147,0.31162715654378925,0.00409075101849532,0.19516967144390698
mix00004,0.16624181534660074,0.09321147538755545,0.04179546890419054,0.06751394521360504,0.25414624994590157,0.2038841364225857,0.06147759089402499,0.11172931788553599
mix00005,0.11841229483969659,0.03828501632294291,0.15007650942188724,0.0,0.18879824151959831,0.25967341602098754,0.07832024020973125,0.16643428166515614
mix00006,0.2969653419671728,0.03868328246927608,0.10411305906618672,0.0,0.15770439104975123,0.21701482376951262,0.09410095673946034,0.09141814493864038
mix00007,0.0,0.2093573740095316,0.1258384516057066,0.08067930929946453,0.13703334084373348,0.145917638941265,0.16207464342146696,0.1390992418788317
mix00008,0.0,0.2514043597672814,0.05778247244140624,0.05502096154211295,0.26335522547912726,0.10861959957166711,0.08612241290556501,0.17769496829284004
mix00009,0.0,0.15579535741626527,0.18415401329649247,0.060675739842451476,0.095975080367234,0.1374010112332318,0.10050147002164214,0.26549732782268276
mix00010,0.0,0.1812392043051016,0.36341681526589154,0.039867289881472194,0.09953501090238737,0.14515237528714056,0.0,0.1707893043580067
mix00011,0.0,0.15960748569892372,0.08112138254937203,0.005337996371519205,0.27502452959322665,0.2665431237982466,0.07445833379619192,0.13790714819251995
mix00012,0.0,0.1803357124305473,0.1570392213349645,0.015350463687560385,0.18968163819058895,0.22985242868755398,0.05205541990529044,0.17568511576349427
mix00013,0.0,0.07681495057251492,0.11951594128130359,0.0,0.2099000644348333,0.33260501141701243,0.0944592947964972,0.16670473749783865
mix00014,0.0,0.03788397063893002,0.10941689739886873,0.0,0.2862324118439867,0.286760865942024,0.004635680691331329,0.27507017348485924
mix00015,0.0,0.16314151483589925,0.0,0.15360350184565527,0.16543144150564476,0.33667703409606725,0.08285717254542731,0.09828933517130628
mix00016,0.0,0.09287916936879961,0.18015727127293832,0.020435306498596,0.2187906063345908,0.2575275197970397,0.08880212618250832,0.1414080005455272
mix00017,0.015429533962855638,0.03186591783712768,0.3837078225612719,0.029233570599021243,0.2290668255121271,0.10574998913159166,0.007046168111736094,0.19790017228426876
mix00018,0.009240784025442681,0.11500419154726878,0.0,0.42552118481308165,0.03333762935451803,0.33111075448644756,0.08578545577324131,0.0
mix00019,0.11046718404475414,0.14984038524423995,0.15870887965306463,0.02133139468710634,0.15515576140359932,0.1587908605399826,0.0594130431455466,0.18629249128170638
mix00020,0.0,0.09257996565000891,0.26776381171399255,0.033832371895888474,0.19762717838227056,0.1636247973059942,0.08140877452522421,0.16316310052662114
mix00021,0.0,0.117157029082172,0.3763987969046754,0.021152068944603114,0.24090992112277393,0.10843660995107206,0.0019421506277352305,0.1340034233669683
mix00022,0.0,0.11585031656523072,0.13632213599487342,0.0,0.24740134421202517,0.2450890991040145,0.09406239752537213,0.16127470659848406
mix00023,0.0,0.2009830706483503,0.27993131866827875,0.044763071423295504,0.13484591775261306,0.11434899432952066,0.08175257584970433,0.14337505132823744
mix00024,0.0,0.15683706619082394,0.035454842704157295,0.059715663803983104,0.37419422097818794,0.16894977879783737,0.07614622475993496,0.12870220276507527
mix00025,0.0,0.17152131461211403,0.08532157278042175,0.1075331618001004,0.21790681043064172,0.23814155744950516,0.07673791820886221,0.10283766471835468
mix00026,0.0,0.16452675811696874,0.12864241697620313,0.0,0.2831595601440543,0.2613916788254221,0.04787913597871027,0.11440044995864149
mix00027,0.12134770533699123,0.07567495354935715,0.11108724782257239,0.0,0.20350211532054382,0.2617346343919451,0.10001324792058078,0.1266400956580096
mix00028,0.3104657076091733,0.05071237917818536,0.19544046270237644,0.0,0.2262878410282522,0.07884542296687999,0.0,0.13824818651513282
