sample_id,Tumor,Macrophage_Microglia,T_cell,NK_cell,B_cell,Endothelial,Oligodendrocyte,Astrocyte
300173630,0.08792539846946199,0.5511496026094173,0.0,0.0,0.0,0.0,0.18066546872169134,0.18025953019942925
300173636,0.6626120931423676,0.1721976509671308,0.0,0.0,0.022885554197037885,0.03821255967761262,0.02765898784997395,0.07643315416587716
300629315,0.8208774589700043,0.07027318272078488,0.0,0.0,0.0,0.04519186029366272,0.0,0.06365749801554806
300629344,0.8655543410088888,0.0594167858852691,0.0,0.0,0.0,0.01913466800773168,0.0053983167730894755,0.05049588832502105
300629350,0.48632367885888533,0.4412990428811238,0.0,0.0,0.0,0.024015312492698702,0.01901337989183922,0.029348585875452974
300629358,0.4504521727270949,0.5310601380744818,0.0,0.0,0.0,0.0,0.004726303663050618,0.013761385535372568
300629403,0.7497303356930057,0.052163906705174144,0.0,0.0,0.0,0.0384301154281739,0.0,0.15967564217364635
300629424,0.8151001814800151,0.1709679712907032,0.0,0.0,0.0,0.0005011054547585109,0.0,0.013430741774523232
300629432,0.8711898133382528,0.0,0.0,0.0,0.0,0.07611350350084677,0.0,0.05269668316090041
301287570,0.5487755257726297,0.3214002456294374,0.0,0.0,0.0,0.0304830992626564,0.044186962537614435,0.05515416679766191
301287582,0.7861157771979594,0.13077582240360028,0.0,0.0,0.0,0.03650691775168166,0.007038816292618235,0.039562666354140526
302262300,0.45989997987650627,0.4925314307429183,0.0,0.0,0.0,0.012098430925522147,0.020205430093775355,0.015264728361277914
301287613,0.5427515758933454,0.4084494711267248,0.0,0.0,0.0,0.020567332837198905,0.012332436026479383,0.01589918411625143
301287630,0.6799962477864557,0.2871313573757397,0.0,0.0,0.0,0.0,0.0027077808671227997,0.030164613970681684
301287636,0.4090628137208391,0.20378051859523325,0.02430275556524478,0.0,0.014308980558593979,0.06251464924951461,0.07097575786806598,0.21505452444250836
301626681,0.4436684417939394,0.4500097013657427,0.0,0.0,0.0,0.0,0.07911467227491983,0.027207184565398154
301626685,0.5154216049851957,0.3057157702308341,0.0,0.0,0.0,0.04718726790179988,0.06781772017377985,0.06385763670839041
301626689,0.3460814118241539,0.47412158966612183,0.0,0.0,0.0,0.049611453411302534,0.08660754264715094,0.043578002451270734
301626693,0.7627703058487304,0.19583165114350554,0.0,0.0,0.0,0.0,0.041398043007764014,0.0
301287698,0.5603670971833509,0.20132616232424264,0.009435974156826935,0.0,0.0,0.09328426351944522,0.02759443807710331,0.10799206473903099
301287708,0.9350267391736423,0.0,0.0,0.0,0.0,0.0,0.03798102191572177,0.02699223891063584
301626597,0.6776893926358663,0.321180839011797,0.0,0.0,0.0,0.0005579014828307442,0.0005718668695060566,0.0
301626605,0.8226551116058399,0.14262036038597695,0.0,0.0,0.0,0.025592770928246657,0.0,0.009131757079936385
302264000,0.8598049753356279,0.07023817336556037,0.0,0.0,0.0,0.02222973855692182,0.0,0.047727112741889934
304950286,0.6168162041679598,0.30579705712261374,0.0,0.0,0.0,0.02864227639152008,0.04218694854819871,0.006557513769707584
304950292,0.5954267951344748,0.27318724378401943,0.0,0.0,0.0,0.0,0.12158456021533204,0.009801400866173666
304357555,0.6021175244103636,0.07364348062550494,0.0,0.004691350491169338,0.0,0.10347197426418657,0.11531586643539637,0.10075980377337912
303748303,0.9160096235411267,0.03055194107367678,0.0,0.0,0.0,0.017401761348197122,0.0,0.03603667403699947
303748309,0.9176183836972918,0.041958756241783045,0.0,0.0,0.0,0.0,0.017409725581051447,0.023013134479873767
303748328,0.9341755297282445,0.06582447027175552,0.0,0.0,0.0,0.0,0.0,0.0
301287644,0.3473717725082454,0.11787995211310529,0.04789360418657902,0.00860562358554057,0.0,0.4379739283452529,0.0,0.04027511926127686
300173634,0.0,0.25523362424986507,0.0,0.0,0.0,0.6887634667492599,0.01438031907571774,0.041622589925157154
300629309,0.3848796170667528,0.33690604209571956,0.0,0.0,0.0,0.25809219619653806,0.0004791916666681325,0.01964295297432159
300173646,0.3871742855862573,0.09343424208206946,0.0,0.0,0.0,0.4655778813845166,0.0,0.05381359094715657
300629348,0.07120313268493059,0.19797866043174223,0.05517700723986694,0.000195007436308286,0.0,0.6419214709362419,0.0012323743561586953,0.0322923469147514
300629376,0.014440128616199957,0.24129474972288523,0.0,0.0,0.0,0.7077310249170028,0.0010269969508060169,0.03550709979310599
300629384,0.25526437120191914,0.16204557827809926,0.009356138737221293,0.0,0.0,0.5598072391707049,0.0,0.013526672612055462
