sample_id,Tumor,Macrophage_Microglia,T_cell,NK_cell,B_cell,Endothelial,Oligodendrocyte,Astrocyte
300173630,0.04691660225747573,0.5975501626609997,1.0707982418408373e-05,8.982198860885735e-06,4.173205009364766e-05,5.956708477320652e-08,0.22583142249184893,0.12964033079121795
300173636,0.301042203523288,0.44417385928814507,7.179226493687526e-08,1.450838402749863e-08,1.4646825884499075e-05,5.069884928468762e-05,0.08288249017384279,0.17183601503890597
300629315,0.569119184993121,0.26216489094784295,4.0096191535793624e-05,3.282307136310761e-05,2.085965915142033e-05,0.0009362815092364747,2.0934825972507058e-05,0.16766492880177677
300629344,0.7020418327488408,0.19706934980278268,1.7545795569014928e-06,1.1209890791091214e-06,3.034481839559937e-06,0.0005686339603379286,0.003347880575746606,0.09696639286181646
300629350,2.3901867139841564e-05,0.9999496303818766,7.735512844475489e-07,5.407997831235132e-06,8.942894025149946e-07,1.701403347678959e-05,1.3210076753787374e-06,1.0568713133843488e-06
300629358,2.357097736004275e-06,0.9999971879578785,2.3398599549450217e-07,4.785867563317272e-08,5.561194968199764e-10,1.0199594688793512e-07,4.006626969501844e-08,3.048137837257393e-08
300629403,0.6084065952724541,0.07956589940924663,4.132780857808929e-06,4.593090767539803e-05,6.120210444070833e-08,0.04062250830122766,1.5362877475452765e-06,0.2713533358386864
300629424,0.5572965511900747,0.416882645525591,9.494379084233991e-08,3.8451422912313426e-08,2.7504144499486757e-07,1.6241167801056942e-08,4.1992390286489786e-07,0.02581995868260505
300629432,0.7374708751810429,4.137592269573123e-08,8.615110727881269e-08,5.139444068804351e-07,7.822338081858336e-10,0.12004853199817506,2.168025185139473e-08,0.14247992888685965
301287570,0.16780379212244753,0.6433845010967008,1.0443062854591214e-08,9.349366280555375e-08,2.0832729848064022e-07,8.87068093518687e-09,0.10978280171974492,0.07902858392640173
301287582,0.5904285042999484,0.27174668285254117,2.627600777494075e-06,1.0467966156903295e-08,1.299806183067565e-09,0.045314446603537506,0.017165845147009418,0.07534188172841366
302262300,0.0010353037190076377,0.9321280289797576,5.417302482398626e-06,9.447694447025787e-07,0.001890421346809633,3.92033178720967e-06,0.06444746955708734,0.0004884939936235652
301287613,0.0007897437889800621,0.9480121165984768,0.0015426259567063955,6.192991331359418e-06,0.00046264519674856506,0.001629950624694513,0.014179864580812326,0.03337686026225005
301287630,0.14918353983239482,0.8358027783725003,1.1685704162189759e-08,3.1496621386159063e-07,4.574105113597794e-08,2.0937615576836053e-08,2.2466554213915367e-06,0.015011041809098907
301287636,0.2846950250589491,0.2933811132901505,4.6042946871566625e-05,5.04710679689474e-08,2.8132522959436736e-07,6.365214964311081e-07,0.14287624153255007,0.27900060885368483
301626681,9.611891898866297e-08,0.9653241954354589,6.512679858959122e-07,8.132197449343555e-08,6.536675104795995e-09,5.8814146036599e-07,0.034674373020909734,8.15661657850745e-09
