sample,absolute_purity,nnls,svr,cibersortx,elastic_net,bayesian,music,dwls,bisque,scdc,scdc_ensemble,epic,bayesprism
TCGA-E1-A7YN-01A,0.36,0.9306549786478577,0.341180745627512,0.24546336420354523,0.9052888605405238,0.0028879601074473134,0.9306549786478577,0.40113538358861817,0.28953872263047353,0.325348216639291,0.325348216639291,0.636060757343517,0.980535462183636
TCGA-E1-A7YO-01A,0.87,0.9398210340640673,0.7576130761547952,0.6674985655124258,0.6773923399758219,0.29102298566135154,0.9398210340640671,0.931753144797184,0.0,0.5851420548101781,0.5851420548101781,0.7789671532070425,0.9891895508158054
TCGA-E1-A7YQ-01A,0.67,0.9390627715674499,0.6730135872141096,0.5807569409311171,0.7010072385486815,0.11164943180961344,0.9390627715674499,0.6976956330615525,0.08880679715236714,0.42042472460883407,0.42042472460883407,0.9096159142939897,0.9811670992056882
TCGA-E1-A7YS-01A,0.95,0.9737592884645482,0.911660350042753,0.889005545725814,0.2880037037778039,0.4675616704809005,0.9737592884645482,0.970234206488756,0.2678472318844858,0.6245843818384026,0.6245843818384026,0.8081356178664877,0.9971955191384309
TCGA-E1-A7YU-01A,0.73,0.9062348055119459,0.5645932172929771,0.5439245527524694,0.32158856435828176,0.07636368707592195,0.9062348055119459,0.7841879488149097,0.0,0.49080495130389884,0.49080495130389884,0.6074242061165986,0.9847514745843994
TCGA-E1-A7YV-01A,0.83,0.9236673901158813,0.7931798113519847,0.7857843467368445,0.4064380326150107,0.3060291656166522,0.9236673901158813,0.893029160373458,0.02375319101315058,0.5188306559011083,0.5188306559011083,0.6628304224986903,0.9774452602691139
TCGA-E1-A7YW-01A,0.73,0.9686002382270867,0.7320225777750018,0.7328337459703023,0.5027739813070704,0.127381329994046,0.9686002382270867,0.7842681575706627,0.010005015443596227,0.6304620546181987,0.6304620546181987,0.8838064641831357,0.9999626098546484
TCGA-E1-A7YY-01A,0.17,0.9261782079527385,0.7101244132767027,0.6970253016273145,0.9087968513700935,0.2646746417792552,0.9261782079527384,0.8868037941943461,0.0,0.5410470099226071,0.5410470099226071,0.762929084223996,0.9311138132535542
TCGA-E1-A7Z2-01A,0.73,0.9438308063515625,0.6895072227576546,0.6260865229932324,0.9291446614801883,0.09504794565744876,0.9438308063515625,0.8092439373003861,0.45834638595874017,0.5391128138629604,0.5391128138629604,0.7905731718042222,0.9793480489928327
TCGA-E1-A7Z3-01A,0.67,0.9415275817159484,0.7266112155205207,0.6848244847836125,0.4132851713167966,0.18225470974197344,0.9415275817159484,0.7615052244795787,0.0,0.5527587144441698,0.5527587144441698,0.7963964322654967,0.9854671601501356
TCGA-E1-A7Z4-01A,0.83,0.9792446748562723,0.6581220525414587,0.6308818463910956,0.9357001063797374,0.11552537584042778,0.9792446748562723,0.7818377914977684,0.8374752049778221,0.6394704352286233,0.6394704352286233,0.8555241827258486,1.0
