sample,AC,MES,NPC,OPC,MES_minus_mean_other
TCGA-TM-A84H-01A,0.9464001831526162,0.8939615172725616,0.9379500820133868,0.9534742965533611,-0.05198000330055974
TCGA-TM-A84B-01A,0.9683641052755572,0.9082974288513275,0.944263950889727,0.9397623187969937,-0.04249936280276512
TCGA-P5-A77W-01A,0.9387877918330583,0.8870007484520649,0.9318015820931164,0.9726863174522361,-0.06075781534073865
TCGA-HT-A61A-01A,0.9564481145819773,0.901500452509875,0.9415536428447226,0.9639548826040459,-0.05248509416704028
TCGA-WY-A85C-01A,0.9502540932572736,0.9110515385701567,0.9370922868954066,0.9631962189262063,-0.03912932778947209
TCGA-S9-A7IS-01A,0.942431802662798,0.9132767750861305,0.9329993301104915,0.9652090585660432,-0.03360328869364715
TCGA-DU-7018-01A,0.9504137318408344,0.8961313332177367,0.9518387705764656,0.9724224500003402,-0.062093650921476784
TCGA-HT-8107-01A,0.9485941619660743,0.909274513634192,0.9256466717469293,0.9506327985452561,-0.03235003045189444
TCGA-HT-7467-01A,0.9602367079291442,0.9036027760767504,0.9444130934551958,0.9766063781453304,-0.056815950433139695
TCGA-DU-8164-01A,0.9554223093702757,0.8837020355993945,0.9533139698405487,0.9689930681984582,-0.07554108020369965
TCGA-DU-6392-01A,0.9523617211032024,0.929504485225205,0.9491984764020203,0.9713048621426825,-0.028117201324096786
TCGA-FG-8185-01A,0.9542169384286605,0.9021532446457876,0.9304163291176769,0.9693834989396966,-0.049185677516223825
TCGA-HT-A74H-01A,0.9656221299373934,0.937374572091005,0.90889352442813,0.9525693779852915,-0.004987105359266497
TCGA-QH-A6CW-01A,0.9485848626311095,0.9215153264399657,0.9328383683222393,0.9645687235080839,-0.027148658380511836
TCGA-HT-7860-01A,0.9726958240672103,0.9316620464567053,0.9024993249020206,0.946308164961195,-0.00883905818677011
TCGA-FG-A4MY-01A,0.9591196806696937,0.918661075590732,0.9189671081046212,0.9649747285154788,-0.029026096839199322
TCGA-P5-A5F0-01A,0.9574708200153572,0.8821075510253354,0.955729999270814,0.9712762198141184,-0.07938479534142773
TCGA-S9-A7J0-01A,0.93987005729276,0.8936094228871226,0.9502169328195377,0.9491503790275142,-0.05280303349281468
TCGA-HT-8108-01A,0.9550051677732875,0.8931627660095947,0.9439636625006913,0.9724079498215045,-0.06396282735556647
TCGA-S9-A7R8-01A,0.9470982975131809,0.8979643274430229,0.9353191029891015,0.9747861581650864,-0.05443685877943327
TCGA-P5-A5EZ-01A,0.9547416866159545,0.9081577799872843,0.9361421415790642,0.9752392440000586,-0.04721657741107488
TCGA-S9-A7QZ-01A,0.9548269305197975,0.8939800822492482,0.9504759540917349,0.97642861669368,-0.06659708485248927
TCGA-DU-7301-01A,0.9546360727402837,0.9191620556020139,0.929187730925577,0.9659713025349533,-0.030769646464924194
TCGA-DB-A64Q-01A,0.9586573708743058,0.8991425175644799,0.9372314131703801,0.9743427391160046,-0.057601323489083534
