sample,method,Tumor,Macrophage_Microglia,T_cell,NK_cell,B_cell,Endothelial,Oligodendrocyte,Astrocyte
TCGA-DU-5853-01A,nnls,0.1769285231129266,0.0,0.0,0.0,0.0,0.6542337010831746,0.0543673702128689,0.11447040559103001
TCGA-DU-5854-01A,nnls,0.2879409365635513,0.0,0.0,0.0,0.0,0.37143639501946746,0.20443885213562898,0.13618381628135215
TCGA-DU-5855-01A,nnls,0.24187501728510394,0.0,0.0,0.0,0.0,0.5897896348810545,0.037081629549702504,0.13125371828413906
TCGA-DU-5870-02A,nnls,0.5143513624386532,0.0,0.0,0.0,0.0,0.013607467912749334,0.17086850462575806,0.30117266502283935
TCGA-DU-5871-01A,nnls,0.22289084226260705,0.0,0.0,0.0,0.0,0.5641959914352299,0.01164738030224399,0.20126578599991896
TCGA-DU-5872-01A,nnls,0.282813137950257,0.0,0.0,0.0,0.0,0.5591662290673337,0.060221104268504515,0.09779952871390475
TCGA-DU-5872-02A,nnls,0.16117950614035587,0.0,0.0,0.0,0.6541200960114888,0.045277675331434585,0.07381670734205582,0.06560601517466479
TCGA-DU-6392-01A,nnls,0.22477638923854618,0.0477609057231432,0.0,0.0,0.0,0.5457618446512764,0.09806057485552065,0.08364028553151344
TCGA-DU-6393-01A,nnls,0.27004604131274235,0.0,0.0,0.0,0.0,0.6117474623859254,0.03853286193504873,0.07967363436628362
TCGA-DU-6394-01A,nnls,0.46541890847951195,0.0,0.0,0.0,0.0,0.3813172237740377,0.011582352469093147,0.1416815152773572
TCGA-DU-6395-01A,nnls,0.2810086783034362,0.0,0.0,0.0,0.0,0.5269986782101496,0.0742177361573196,0.11777490732909468
TCGA-DU-6396-01A,nnls,0.13791429733584043,0.019674372723423747,0.0,0.0,0.0,0.7498602344599364,0.06559665782052612,0.026954437660273348
TCGA-DU-6397-01A,nnls,0.12350337366402128,0.0,0.0,0.0,0.0,0.7486363009493749,0.025136607216021564,0.10272371817058229
TCGA-DU-6397-02A,nnls,0.21408529857662384,0.0,0.0,0.0,0.0,0.6963695910517695,0.05684880374000183,0.032696306631604825
TCGA-DU-6399-01A,nnls,0.23713814667606722,0.0,0.0,0.0,0.0,0.6376850491061846,0.03547063886308679,0.0897061653546614
TCGA-DU-6400-01A,nnls,0.22574919292213855,0.0,0.0,0.0,0.0,0.6563552983466348,0.030637931188121866,0.08725757754310486
TCGA-DU-6401-01A,nnls,0.1404861302920096,0.0,0.0,0.0,0.0,0.7327585431294236,0.02176387560477582,0.10499145097379096
TCGA-DU-6402-01A,nnls,0.14148990982041637,0.14085521201043943,0.0,0.0,0.0,0.5758379609531445,0.0,0.14181691721599962
TCGA-DU-6403-01A,nnls,0.31396351948068996,0.17504253546779938,0.0,0.0,0.0,0.18474378472733777,0.24641603238523094,0.0798341279389419
TCGA-DU-6404-01A,nnls,0.23880501436535662,0.0,0.0,0.0,0.0,0.5194863298986172,0.0,0.24170865573602618
TCGA-DU-6405-01A,nnls,0.5960475915763006,0.0,0.0,0.0,0.0,0.13793058316548867,0.0,0.2660218252582106
TCGA-DU-6406-01A,nnls,0.2724327266226987,0.0,0.0,0.0,0.0,0.6415555523086217,0.0,0.08601172106867952
TCGA-DU-6407-01A,nnls,0.3147503758660364,0.0,0.0,0.0,0.0,0.49632938776765223,0.05994410063582869,0.1289761357304826
TCGA-DU-6408-01A,nnls,0.19457174545594308,0.0,0.0,0.0,0.0,0.7174184255886663,0.013391720082173169,0.07461810887321745
TCGA-DU-6410-01A,nnls,0.34650293345792704,0.0,0.0,0.0,0.0,0.5405640980038294,0.069291407021459,0.04364156151678448
TCGA-DU-6542-01A,nnls,0.1819385279628203,0.0,0.0,0.0,0.0,0.6602457464356041,0.08238749498067056,0.07542823062090497
TCGA-DU-7006-01A,nnls,0.2080492366308609,0.060068753494993625,0.0,0.0,0.0,0.5643969546750951,0.018509209161722356,0.1489758460373279
TCGA-DU-7007-01A,nnls,0.4334240856056896,0.0,0.0,0.0,0.0,0.3102414030683972,0.0033890333720253945,0.2529454779538877
TCGA-DU-7008-01A,nnls,0.0732832417209622,0.0,0.0,0.0,0.7200360527963489,0.16848693876705803,0.01023068828416879,0.027963078431462104
TCGA-DU-7009-01A,nnls,0.08557506953583498,0.0,0.0,0.0,0.0,0.5908969512382474,0.20077879955001066,0.12274917967590705
TCGA-DU-7010-01A,nnls,0.27138157144805597,0.0,0.0,0.0,0.0,0.42401923509175776,0.20736019668074296,0.09723899677944345
TCGA-DU-7011-01A,nnls,0.23381198138584378,0.0,0.0,0.0,0.0,0.54282703303836,0.07489958353629314,0.14846140203950303
TCGA-DU-7012-01A,nnls,0.6506329024082694,0.0,0.0,0.0,0.0,0.0,0.0,0.3493670975917305
TCGA-DU-7013-01A,nnls,0.6959167353332282,0.0,0.0,0.0,0.0,0.10907474893716945,0.0,0.1950085157296025
TCGA-DU-7014-01A,nnls,0.21069703147209623,0.0,0.0,0.0,0.0,0.685346124084287,0.03307081028177489,0.0708860341618419
TCGA-DU-7015-01A,nnls,0.3010097171981321,0.0,0.0,0.0,0.0,0.5789813212251819,0.019738474954043732,0.10027048662264226
TCGA-DU-7018-01A,nnls,0.15554748925405792,0.0,0.0,0.0,0.0,0.7606485929248964,0.027768786702462418,0.05603513111858322
TCGA-DU-7019-01A,nnls,0.023854318726946273,0.0,0.0,0.0,0.0,0.598105177578929,0.049335657895124556,0.328704845799
TCGA-DU-7292-01A,nnls,0.6259785098459335,0.0,0.0,0.0,0.0,0.0,0.016283652087914154,0.35773783806615234
TCGA-DU-7294-01A,nnls,0.10223984568885705,0.0,0.0,0.0,0.0,0.7572199901426343,0.07999599790939299,0.060544166259115774
TCGA-DU-7298-01A,nnls,0.12175936188775124,0.0,0.0,0.0,0.0,0.633507367737472,0.15505550202386384,0.08967776835091301
TCGA-DU-7299-01A,nnls,0.08251597250520015,0.0,0.0,0.0,0.0,0.7833947788840636,0.07491879280178929,0.05917045580894701
TCGA-DU-7300-01A,nnls,0.44741596316232785,0.0,0.0,0.0,0.0,0.0454104907766115,0.15216230006523565,0.355011245995825
