sample_id,method,Tumor,Macrophage_Microglia,T_cell,NK_cell,B_cell,Endothelial,Oligodendrocyte,Astrocyte
TCGA-06-2557-01A,nnls,0.853950534872037,0.11410485762879308,0.0,0.0,0.0,0.0,0.01223193152565089,0.01971267597351915
TCGA-06-2558-01A,nnls,0.8795910452122174,0.039577750646404154,0.0,0.0,0.0,0.04466745250476338,0.019811333560196678,0.016352418076418313
TCGA-06-2559-01A,nnls,0.9759667761881113,0.00406834363607232,0.0,0.0,0.0,0.009836983948747385,0.0,0.010127896227068958
TCGA-06-2561-01A,nnls,0.9561932902327633,0.01673151665330689,0.0,0.0,0.0,0.0,0.0,0.027075193113929724
TCGA-06-2562-01A,nnls,0.87135573638621,0.055514443530623694,0.0,0.0,0.0,0.049245712648480024,0.0,0.023884107434686296
TCGA-06-2563-01A,nnls,0.9154897731260284,0.02844236317156609,0.0,0.0,0.0,0.04251770134898272,0.0,0.01355016235342273
TCGA-06-2564-01A,nnls,0.9478301820665632,0.023117051016559243,0.0,0.0,0.0,0.0038225788469941967,0.0,0.025230188069883416
TCGA-06-2565-01A,nnls,0.9385277810936562,0.026215136369500052,0.0,0.0,0.0,0.02652054660939779,0.0,0.008736535927446104
TCGA-06-2567-01A,nnls,0.9140175925985426,0.06382011328151821,0.0,0.0,0.0,0.0,0.0,0.022162294119939092
TCGA-06-2569-01A,nnls,0.491920332302855,0.007786699569673603,0.09364516868349264,0.0,0.2958387703628921,0.11080199014605942,7.038935027433055e-06,0.0
TCGA-06-2570-01A,nnls,0.8526225798141804,0.09098426586048532,0.0,0.0,0.0,0.032435944119834116,0.02307649462546131,0.0008807155800389001
TCGA-06-5408-01A,nnls,0.9238888717872058,0.050296421632279834,0.0,0.0,0.0,0.014123224639752482,0.0,0.011691481940761991
TCGA-06-5411-01A,nnls,0.7393654412934216,0.08111565143553347,0.0,0.0,0.0,0.03869122520356341,0.09972549725742129,0.041102184810060116
TCGA-06-5412-01A,nnls,0.822307452801936,0.11040396672527139,0.0,0.0,0.0,0.03938113626636035,0.0,0.027907444206432326
TCGA-06-5413-01A,nnls,0.9125855150578543,0.06379191226378583,0.0,0.0,0.0,0.01473866601320525,0.0,0.008883906665154458
TCGA-06-5414-01A,nnls,0.9232947634397349,0.05179031405751036,0.0,0.0,0.0,0.0035911728734920635,0.0,0.02132374962926255
TCGA-06-5415-01A,nnls,0.9851744036304991,0.0,0.0,0.0,0.0,0.0,0.0,0.014825596369500838
TCGA-06-5418-01A,nnls,0.950110101710416,0.029326215362378148,0.0,0.0,0.0,0.0,0.0,0.02056368292720603
TCGA-06-5856-01A,nnls,0.9795223391568881,0.007940309940846215,0.0,0.0,0.0,0.0,0.0,0.012537350902265675
TCGA-06-5858-01A,nnls,0.8753285539360116,0.05291654580489267,0.0,0.0,0.0,0.023972352837800213,0.024709313552951695,0.023073233868343763
TCGA-06-5859-01A,nnls,0.9683629255929354,0.0,0.0,0.0,0.0,0.0,0.0,0.03163707440706457
TCGA-06-6698-01A,nnls,0.8641469777257704,0.09881575211975199,0.0,0.0,0.0,0.014240700336892545,0.0,0.02279656981758505
TCGA-08-0386-01A,nnls,0.93048676065312,0.015890734275664033,0.0,0.0,0.0,0.0352288053858883,0.0,0.018393699685327662
TCGA-12-0616-01A,nnls,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-12-0618-01A,nnls,0.9914567618281152,0.0,0.0,0.0,0.0,0.0063871021373132246,0.0,0.002156136034571527
TCGA-12-0619-01A,nnls,0.9406991981599806,0.04419106748680948,0.0,0.0,0.0,0.0,0.0,0.015109734353209944
