	Tumor	Macrophage_Microglia	T_cell	NK_cell	B_cell	Endothelial	Oligodendrocyte	Astrocyte
BTBD9	7.636924887536145	4.873237766536056	9.569897922425255	0.6850189704788868	7.430983694092165	1.1534933971198293	3.4131714521856744	1.447967287371451
BTC	1.3091827438492112	0.005729717330985169	0.0039049635118931394	0.0	2.9397063913509656	0.1873729614106643	0.1753660711317517	0.0
BTD	9.894938042781385	9.275782418104708	0.7801722782787526	4.221108151167151	4.211697699692912	0.7647649951072193	12.006387727860528	10.49639664301374
BTF3	464.8289328981613	328.10180688382053	533.1840249428295	1088.0980993251949	426.49823700080475	218.30325009697924	352.5578947538635	236.64636747727926
BTF3L4	94.07988487735102	39.71627430219237	55.592069782264865	9.947215107326866	25.153025584267617	41.847827854470246	64.33426042371039	4.44427338522771
BTF3P11	0.2949230553222683	0.3271661635473288	0.9274625645571547	0.0	0.0	0.011688785274593992	0.0679387207321062	0.0
BTG1	122.66210241155827	344.71689639777907	459.57174385788056	367.2769178788016	2882.4539478864713	686.6432414111714	29.485028782294236	84.72956614169001
BTG2	156.18151123990927	258.669630891942	271.5413364323766	37.56511693535635	208.40320802451077	54.70364475294973	132.01394413064025	168.93342474750946
BTG3	272.5441266351316	194.61790715357665	275.4248289437484	8.442514986229941	34.607801508098696	37.768903978196334	156.1365937856023	0.6541162356600396
BTG4	0.000309291888982989	0.0	0.0	0.0	0.0	0.0	0.0012028606686437261	0.0
BTK	0.7493056012631946	62.12283542314151	0.23758961509206492	0.9282534738567021	65.82971180135156	1.0590029114349009	0.16711551618093912	0.08968586623672795
BTLA	0.614505301651304	0.292618155101842	15.044191280253992	0.0	69.16106216174894	0.03792030824786892	0.007962580260606136	0.0
BTN2A1	35.41224642603609	25.808807622950543	74.46609534441907	1.5749576271690575	6.184862956969507	38.91410154380753	44.16903945855364	10.288596012428172
BTN2A2	8.770080108476758	15.131097213127392	13.510074601231201	0.6689508758813804	16.837396525086014	2.3670725863012536	8.156824342254703	6.160798000304559
BTN2A3P	3.028366552860717	3.525907515354191	1.9291455391737578	0.14606484793145177	0.0	0.14427618085283753	0.25084584982346714	0.6411098490229015
BTN3A1	29.48460382823452	34.7938168379617	56.72620495860723	168.76087364623737	36.95327050189199	13.267816803650714	37.22310432798008	10.176174966876014
BTN3A2	25.207847723710145	37.95131584831071	107.34678340442353	31.951229684853118	25.35287102315781	12.067842554427026	48.1975373696072	0.14973413699622745
BTN3A3	18.15387528436338	42.39726676670331	32.26825166726035	2.7015174118091663	7.238570296988954	1.7290439714838028	32.218618642760326	0.9213765524313641
BTNL2	0.09690561908228032	0.0	0.0	0.0	0.0	0.0	0.03676063126692577	0.0
BTNL3	0.002668293422549035	0.00017925651415989376	0.0	0.0	0.0	0.0358900531395796	0.0	0.03343438227820843
BTNL8	0.003152116108990423	0.0003388157186311768	0.0005772811039716293	0.0	0.0	0.16732963620128874	0.0003798510296315653	0.021486263668876012
BTNL9	0.02958116122961788	0.02601515544672676	0.004925016263516318	0.0	3.934614001281306	45.70111224569071	0.0032406612407337994	0.0
BTRC	16.83216419567942	8.051453083385125	7.418253513128595	0.20451326843564321	2.063749733099832	7.155807265789388	18.65423539908485	13.113053595341736
BUB1	24.631332852289116	9.609074257631375	10.665365587030921	8.657211376505233	6.943973453726917	1.0484890140668806	1.0769979486435965	1.6908975153753774
BUB1B	35.361219195058844	98.43080972375063	16.05288368027112	19.63358705120668	1.2337055504109453	1.3868304432887646	0.5067642879925278	0.2477329827517108
BUB3	121.40395328776857	53.18950156699835	271.66584343740533	155.3788971628332	99.99356351277619	45.25530353682521	142.07199053207628	21.715640574095325
BUD13	31.041753089734982	16.785433935733014	40.544020060529895	0.8621238697783524	10.54608737083972	1.762923422790211	9.37368531112701	11.583540036480086
BUD23	182.9832402006924	65.87919010946055	112.12671381334899	6.784599335954861	157.26755715678462	61.32732395791233	57.83340929474769	37.02294347606862
BUD31	483.40768394681544	173.2105706646766	1083.9367741269746	22.683265523209258	73.45383144654129	71.83175473744308	158.49299831710366	17.70146590429652
BYSL	25.88009801415482	15.94939733650549	33.42804498340101	4.694981817146944	11.40445907413289	0.8307485187091904	5.263605709416191	0.5652891396366645
BZW1	265.9931831317852	132.83500789367187	276.16814796186384	13.461360766528466	53.51390658434654	188.46574940201103	175.14327316223788	90.80579741566889
BZW2	158.70172107609162	49.219162659793355	65.96189901833054	4.426533343835958	30.71826298840228	14.43713241451061	25.082698642646264	11.028042354048095
C1D	60.74757302480078	49.72455994845767	63.78190652588166	3.1675390912018457	67.7825008361267	13.02383467382627	57.030275177406004	25.72337705351725
C1GALT1	24.384715292861433	22.779955193101987	20.582684410464875	3.1626272021494826	12.48091174832405	63.47171053590295	48.100513304667295	10.595780433819357
C1GALT1C1	38.850677384366605	10.395527176167588	27.03933653736374	2.557165541076761	5.967917399185877	59.27348915834769	49.311522848753526	33.01457122649301
C1GALT1C1L	0.0398743449568987	0.00290578127544075	0.002939614018218466	0.0	0.0	0.00969640564685994	0.03705646472760822	0.0033873590264737598
C1QA	22.391609216545053	5144.654959659367	97.39642274193048	25.61662502907771	143.2317706015161	99.74948916030742	14.554319373555426	3.240807749520491
C1QB	38.938738802370835	11169.759373751265	129.39066953260536	70.92546808857014	221.35100113481192	96.33902388147176	33.06628313367395	10.782852351280614
C1QBP	199.08325530070155	86.73376152356575	112.9898905854939	5.778397672228223	71.6315324762629	54.79701728296516	132.690397192716	123.18108010376521
C1QC	26.377862813113897	4590.738260586755	67.62101614769192	52.54015921920198	356.880097584644	85.86233006009049	10.205337610303934	3.060624905564794
C1QL1	16.51296087790646	0.49531318608965175	0.12921335337524822	45.33859855699309	0.0	2.5701872812423283	1.471949953139322	0.0884060344255326
C1QL2	1.8582240681038564	0.012149478381989156	0.0	0.0	0.0	0.0	0.02860398840522028	21.491538106171944
C1QL3	0.012000070702894777	0.41696943834219385	0.0	0.0	0.0	0.0	0.0035414413644241556	0.0
C1QL4	0.002433906026808706	0.00012761779377521551	0.00018119816202846707	0.0	0.0	0.0	0.00011922841139970288	0.0
C1QTNF1	9.172915759012522	0.23516247422264852	11.082803791877124	0.17131001814728675	0.0	3.138886614539079	3.2715050942248523	0.03862044053125679
C1QTNF12	0.5926000838389052	0.06513047314599268	0.7257480657221052	0.012573174890259784	0.0	34.22609932605146	4.162067350740933	0.0
C1QTNF2	2.9105039514965574	0.34922742574916554	1.6518481136227912	3.0186660541552297	0.0	0.0	0.47567233543728255	0.3033238045917649
C1QTNF3	18.2810060848025	4.0239489384802365	26.960524580638484	0.3188864071228518	7.3335728296729705	1.3934782692066972	3.834978291410075	18.44663874258086
C1QTNF4	3.308466407797618	0.31013505099999966	0.03271137155544093	207.10856658496422	0.1546345425388779	0.20698020055211583	2.3775835311567146	61.97731740503071
C1QTNF6	11.668588095352126	4.754097018984415	9.015369429871162	6.77996131190168	0.0504445001166203	9.989827035796594	2.6968087350800274	17.65531942496881
C1QTNF7	0.6031327114864471	0.8624106909403524	0.47419780655436405	0.0	0.0	0.004417205446572741	0.040811457271791654	0.36540950266634853
C1QTNF9	0.8665707589925908	0.021916768781810862	5.5913736011046025	0.0	0.0	0.15602103669437437	0.928791449826776	0.0
C1QTNF9B	1.4633898141771615	0.0	35.584557363943496	0.0	0.0	0.0	1.5665140266059299	0.0
C1R	107.04937684013586	28.594278619840424	7.630897312702591	0.9505838470206893	10.027981951883797	32.76050302340245	4.484275969898177	23.61302575069598
C1RL	6.70553140435974	6.9857404249481	3.8840301878180323	3.95866820560457	2.213016106895337	12.174362107828308	2.3593605736333387	0.18771921748271417
C1RL-AS1	0.4002514373328797	0.3275530406671592	0.8297383242426671	0.09580727523496538	0.16239128707819833	0.06831396445761584	0.02016950946014071	0.009256698584102177
C1S	131.3997077833469	122.92050566254241	10.013014370601825	1536.0993556494261	2.54413602428759	6.929631352502698	8.784149884675847	84.48736648847809
C2	4.594834578879588	266.74838888314827	1.1514308814533891	1.7312968165247151	5.880875009937359	3.736299533115731	0.759672704461759	0.0
C2CD2	11.90256414231732	8.180821620490432	7.239088153494975	1.9585135512606326	3.2190426762333293	236.27213246554842	5.633607995937155	19.140648998283353
C2CD2L	3.0082344426571286	4.947310517093592	5.953291055280219	0.3280734913447632	0.5536059841296692	15.414985914788023	1.2507147619458985	0.2704876127772745
C2CD3	23.277698806823633	7.719331431591002	25.342290230895177	0.9637100508968898	4.153033298524873	4.125806097974671	8.967054443448676	0.9846875403749225
C2CD4A	0.025088094721601676	0.01400198181917096	0.006185112654619063	0.0	0.0	0.004326269230456418	0.0060320288426585	0.013541667657489005
C2CD4B	0.22315728147891173	0.01323409862365626	0.0	0.0	0.0	69.98468479238115	0.03523771744830603	0.0
C2CD4C	3.3365634377715585	0.12264246024042318	0.02388122676260592	125.14255426153728	0.0	0.5027927801354956	0.029463470553132105	0.1699278728803695
C2CD4D	0.19948984688225588	0.010367964181411875	0.01043849548078832	0.02274424333728154	0.0	0.034597229569593185	1.609877474175071	0.0
C2CD4D-AS1	0.0	9.416669756847701e-07	8.022156300248691e-07	0.0	0.0	0.0	5.278579763661817e-07	0.0
C2CD5	30.889085351903603	37.158913498328815	31.620343999052306	54.13344961720157	13.371117335166907	124.87102938054119	17.099273436213586	14.613465258960073
C3	143.21284024991405	6064.0663837491875	97.25208930897693	19.922090117892253	59.63747375528977	162.84999826814587	21.095297031403433	54.45621062571422
C3AR1	4.783399421053185	1345.692650812064	109.02257070246216	4.535443220390376	22.707624004265483	15.209274638480144	3.270160716002228	5.595541994314415
C4BPA	0.014680603924480513	0.0010217224527911688	0.0	0.0	0.0	0.0	0.01221831765437628	0.0
C4BPB	0.0033190130760224106	0.08717237149562253	0.0005285623913457322	0.0	0.0	0.0	0.12520590511322216	0.0
C5	5.779939783633907	4.89581475976938	1.0458012466349564	0.0046871517236265125	0.8135292705100758	5.639045419507126	3.3116606939246847	1.5397336578287528
C5AR1	6.920789597126123	607.2551858599804	5.188301493555376	18.010002855844192	68.14038327544921	13.040419458522447	2.5892256365458186	17.58341836732349
C5AR2	0.603173415166784	18.775523203406635	1.1046567808928227	1.3152377061060312	0.5753027698476637	0.029335219048750364	0.3338646819784905	0.0
C6	0.05465798203427456	0.3165358267918038	0.006128637964830452	0.0	3.2013544064225927	0.8001961278009367	0.014114254613855503	0.0
C7	0.2741957665232426	0.09170810195001626	0.0900159798862308	0.0	0.0	0.840457516032779	0.11771590697564241	0.0049580042122401476
C8G	0.1981019735603447	0.037911547848453936	0.027990936225977463	0.0	3.241835884684195	0.126508398100153	0.02054319595439992	0.01414229423643893
C9	0.03619252652906343	0.009855361319411818	0.0	0.0	0.0	0.09606374845802743	0.0	0.0
CA1	0.013755930170777858	0.00010092847364393848	0.0	0.0	0.0	0.0	0.005091854279515143	0.0015059898654762604
CA10	99.61705113383084	0.6490767364844617	4.664529971520049	1.550762661045452	0.0	0.31094980501402375	3.3232323050856003	0.0
CA11	4.991496857926567	3.2267103067253173	1.129429609977087	0.30489883501166554	8.046596667678285	6.412564922494803	1.6470138448935352	2.9089332057503037
CA12	121.60830690868931	3.254970989644656	1.3555231319481111	1.461029315680443	1.0143383343561931	1.2768875557615493	13.74556791203914	168.65308325289195
CA13	9.07506022183406	14.732326502788794	2.2372506339250977	2.0418345294232934	0.5638067296011798	0.24642019702836326	2.417297689660788	0.2984275520749765
CA14	99.22728643658907	0.7264109192748642	55.02453123752645	0.5117907589929998	0.0	0.9819791410688751	371.3985956247721	24.05157328858589
CA2	188.798254176002	76.7400430764517	152.27558022434374	2.7478893535568263	117.70064194963429	3796.861288092245	2987.9642851463473	1125.840219989952
CA3	27.623166063972022	0.5989870566655107	0.0601643612944372	0.0	0.0	0.04364148853617854	1.0483531266392212	0.10733039691517297
CA4	1.3888123741930802	0.44286127954161036	0.0	0.0	0.0	404.74473502530645	0.004137482583829576	27.258375120655113
CA5A	0.6376762861192502	3.9029460689687294	0.4988854927886221	1.718220951688021	0.0	103.71357877774079	0.3357272331141032	0.0
CA5B	9.368731336385949	9.822914889005377	29.09891207515866	14.172869638210555	3.279454089494334	31.42506042873457	6.562093380613369	7.786398830888143
CA5BP1	22.355930991284286	15.887564388849626	15.458724979671025	0.0	0.17932478743926286	2.6060216860072227	9.45502387789163	18.506009086921047
CA6	1.4073302776228906e-05	0.0	6.443490247723217e-06	0.0	0.0	0.0	1.4839360444489571e-05	0.0
CA7	0.3276087804106349	0.0	0.0	0.0	0.0	24.36445533825751	0.0	6.615407567806305
CA8	44.09676797544583	10.255398197692715	0.01906646072864257	6.000741421718947	0.39057098209695934	11.725303620770141	1.7898574244787024	140.47340812677996
CA9	52.00487731496039	0.5302356879460576	0.34655235141108176	0.0	0.0	0.2434042978001193	7.932350197479192	0.0
CAAP1	48.354134864642255	27.879687273390623	12.863790348152879	2.5039359183126635	23.25096786093403	224.68711355650868	28.229322520748905	30.037400993990456
CAB39	21.869553267991154	34.528353986203044	46.73693283509225	4.824654230201117	12.675402945116776	57.28368356881868	13.512368045992154	7.2169685231994265
CAB39L	39.327102544113075	3.561590797044274	152.9944781581971	0.659078751992648	0.2859837646967305	2.251185522176384	15.059300843893563	451.38583298397816
CABCOCO1	10.462323865964846	19.212720857643	0.15442482319350764	0.0	0.0	0.782788570885768	22.176225570267064	0.11932843246210562
CABIN1	38.37320320113632	38.569890561017914	38.965421383382576	388.70085548364733	133.50686810031243	51.18838844013978	18.763861703029804	30.949453639147798
CABLES1	2.707748024722736	5.213113076167504	0.10560279416452088	0.33600313762535056	8.890031312223579	2.0059029400660005	0.032363638086501605	20.96694287519362
CABLES2	5.87268630994878	15.987526842930494	10.491388476064039	1.7249989222438633	0.3669128532331625	0.25725176297883684	6.144329650083071	0.03660112347825461
CABP1	5.229065754600898	0.03735633964893982	0.6212091976132574	0.0	0.0	0.3191186680788944	0.005863300254832935	0.0
CABP4	9.966071990309759	8.279730060818475	21.144299074263632	28.00015074122608	0.07782264238388434	1.314483020789848	5.034561719031795	0.005545100193328893
CABP5	0.0052280830185309855	0.005619579494342826	0.0057577915100434154	0.0	0.0	0.0	0.001362203001749135	0.0
CABP7	7.273714196788619	0.2600245932121202	0.544222234769617	0.0	0.0	0.21424331259351176	1.3316221316557728	0.0
CABYR	27.40434080048894	6.489952693940649	105.03948077999911	371.63441397296293	1.2163640503116433	0.1809019868328795	53.4323911852687	0.6933571409682938
CACFD1	39.42906526855386	18.693894615977833	2.5008875482628534	10.457916322293375	4.648855123433219	4.307580851911369	42.397373793195925	11.183235753154648
CACHD1	22.057844557557942	8.915120383925615	1.772210308508632	0.0	0.0	3.4750950580034843	0.07509605699668051	82.81572349042457
CACNA1A	3.8334683075301657	12.24545991963652	5.478150340825	0.5318287627417115	25.56198915014586	3.1793747717610152	0.4171973694226155	0.08221465228053539
CACNA1B	0.031574939752237303	0.023282086952797907	0.08380657898282774	0.0	0.0	0.0	0.00018381599807817432	0.1614677679837272
CACNA1C	2.708305923497496	0.046167422749121965	0.010925136186044867	0.012378379147271181	0.0	44.87358514286474	0.02587946389999112	10.24709663205148
CACNA1D	7.92698340062046	9.494651918097762	6.706989465514042	75.13111809239918	2.760080502310348	0.24294242510687963	2.9552656066334686	0.00936495929827989
CACNA1E	1.4161051920418388	0.1500709364125407	0.05326955921238632	0.0	0.0	0.06259713037373951	1.1596997399909228	0.0
CACNA1F	0.012363517700206468	0.030229592623454985	0.01144573343333062	0.000704794783857691	0.0	0.004873150255693862	0.0	0.0
CACNA1G	4.270772763419711	0.1581512390503311	0.01073075453814765	0.0	0.0	0.46702654745761046	0.014906212075405422	0.010441727371477007
CACNA1H	0.16347947427292783	0.002953301010535022	0.08023074936705572	0.015836744675274753	0.0	0.050369862587871704	0.00018394369851007148	0.0
CACNA1I	0.027362202212382423	0.0	0.003854719207537641	0.0	0.0	0.0	0.00015852535379320417	0.0
CACNA1S	0.00047485563391323483	3.7808475860130564e-05	0.0	0.0	0.0	0.0	3.1790707041032864e-05	0.0
CACNA2D1	10.246417217387568	0.15269227674834532	0.5816588489739879	0.09585892648660568	4.354430178931936	1.0811856835583578	5.720793389940259	5.783922014498422
CACNA2D2	0.3625443575489134	0.01013442463572729	0.003700121871169633	0.011645295759293905	0.0	0.16103761730095872	0.012714444801493885	0.0
CACNA2D3	2.54380716031085	7.933711029229142	0.12672765049933818	0.19372540758610443	0.7417082459222468	0.37032460103412035	0.035737192424481756	34.2197371643235
CACNA2D4	0.28655325285032207	10.590846895877359	1.5420923860015725	0.7241968642260415	4.548199044850595	0.9329380566625989	0.05312547689912227	0.0
CACNB1	8.968065813543607	2.540589194293073	11.599402861966851	6.743691346488518	0.0	0.686474928596364	1.398938745230481	8.810495322674658
CACNB2	15.43180037184574	2.322963462754624	8.949612907029632	2.2104886520830753	1.0508764954676506	5.583819431250407	1.7849637690088134	41.75478503853911
CACNB3	12.783968739310696	2.9419360338089335	20.798236275962157	12.603425130554559	0.0	30.95715991134833	0.025727341917609586	0.0
CACNB4	11.400429765060384	27.243766796902726	5.45881931271809	0.21807505453499793	3.4574849404489245	0.9278965094696044	0.5952410012344672	38.56126412245394
CACNG1	0.2925183507164576	0.003575529128858066	0.0	0.0	0.0	0.0	0.002505359824849339	0.0
CACNG2	0.29208131673179777	0.007586646393133964	0.0	0.0	0.0	0.0	0.0005003232427845083	0.0
CACNG3	0.002536244315900475	4.3618663821284686e-05	0.0	0.0	0.0	0.0	0.0004645641063521793	0.0
CACNG4	42.71467095452635	0.47458669275398446	0.25269081455362774	168.2317089822022	0.0	1.8014180575368315	4.419469682384864	0.0
CACNG5	13.495961572426348	0.0	0.0	193.09812303854306	0.0	0.0	0.0	0.0
CACNG6	0.00012003735416721127	9.557494720608592e-06	0.0	0.0	0.0	0.0	0.0	0.0
CACNG7	6.674486972794805	0.38421700999854	3.3095496376452975	0.0	0.0	0.8472396981665176	2.0315821928958333	32.361463541681104
CACNG8	4.368121239628851	1.079840080959663	3.78067523753589	5.8258276096825785	0.0	0.4870389180572627	0.925807561140291	0.8555769361546438
CACTIN	3.4676792720980862	1.2514605179200593	3.203206861305453	0.2842688158950207	1.6474596843190021	1.0716089971620237	2.5496058688935537	0.27089203937607126
CACUL1	15.453595123555314	19.86946384725787	11.64920284698076	3.3359771143586294	8.886554182736147	8.948530535765446	8.016470041309756	12.172740643413956
CACYBP	49.431402309505756	36.79527763579035	92.40775438245898	48.43716844272458	65.33594592114888	58.46852983182806	68.9204770316285	44.97842935362494
CAD	20.9139593444126	11.403778079092769	5.984926301307824	1.4536963531302896	0.13420853290482573	5.372081649315293	9.250648586995998	28.396647236493152
CADM1	188.30689497631934	77.67353447362729	9.200606230817233	51.492420678986875	11.293120473327772	7.210183078637074	173.65171402972834	445.3947538738091
CADM2	103.25445921523654	10.196026162321713	3.735458447062277	172.62776096993963	3.5999446985730663	8.38847314745433	148.4198296598267	254.78905279590595
CADM3	21.99649312666881	0.4567303900499708	16.0445110872342	0.2660299524366425	0.0	1.296342924482169	2.3674805897907567	104.92804465448602
CADM4	22.712055096238036	1.1508856249411645	1.4184531754031202	1.1070519547818265	2.8987576320963084	4.76424511265903	52.95886649760263	9.958438422840276
CADPS	6.929967293030537	0.1819077277303096	3.06521456470594	0.7396599165781477	0.0	0.3011172040280617	0.13649473408258433	0.6839209163376901
CADPS2	13.919093008186659	3.011298288882062	1.80385027219041	0.2906595524614978	8.795302450301133	189.03891258101777	1.9545314005343495	6.550707940388899
CAGE1	0.26921626092743306	0.5089416255858903	0.04076734561236399	0.019019469050354957	0.0	0.0	0.0138858339143075	0.0
CALB1	8.942374022879633	0.15946697313877306	12.79346649851798	0.0	0.0	0.0	0.7860182904371066	0.013675077825105342
CALB2	2.0961182005558388	1.1705037091966009	0.048687837770968134	0.0	2.819447522454308	0.007335016269575372	0.035117033693484574	0.0
CALCB	2.1705859480159857	0.004410447188221677	0.03663372950480871	0.0	0.0	0.0	0.0	0.0
CALCOCO1	47.95302168705498	29.626414872408997	34.74985406794678	26.511128610650857	7.508623861968772	12.83490928424419	65.02497794190916	44.105102802448485
CALCOCO2	40.89891286666634	27.324939330614388	39.0166225096702	17.68111786024271	9.392727979630791	83.57229170307725	69.53829541575831	51.09983791083371
CALCR	0.029742332847030067	5.250617038021136	0.12839442242474852	0.0	0.0	0.0	0.5248218889972541	0.0
CALCRL	82.66906343224132	5.061692092318329	1.1972938526522943	0.8718231291177287	3.782964851940041	1008.0189288516603	23.748006209942897	2.8167749123227908
CALD1	227.6396105062465	52.58122147288481	22.929531223461776	3.77176172725361	35.65645901919929	581.5354145963003	97.21651230126672	93.99589420716897
CALHM1	0.18660016947309865	0.01920985074787376	1.3448237802771463	2.726755483506859	0.0	0.0	0.017102461239227207	0.0
CALHM2	6.696321256566145	18.87678815648579	34.14434930773865	1.1587263857011523	13.472904855532303	12.406233523887838	0.8357224355458883	0.0
CALHM5	0.06979730469450189	4.019832716931376	0.0020617313025500573	0.0	0.0	24.485860361245617	0.04883828983239538	0.0
CALHM6	2.1706241374017705	279.97734096889315	1.417864267172621	5.626712465795774	549.3401881138436	1.1276708509548068	0.7498365505336476	0.0
CALM1	511.40365564424127	345.47587917486686	468.05633044380045	415.9419975348448	276.7502457657069	1354.7298480354211	616.004283100976	613.4825947655029
CALM2	1611.1737118519372	1389.5928365537343	1060.4883719258382	1421.5123556309986	1055.8038854813105	747.6063378368519	4376.455973960608	1064.162129223208
CALM3	41.27410052751474	61.69885135000065	28.37293055585395	35.26800736192696	32.41578076745727	60.43501398674523	33.11023731594845	19.336338351577822
CALML4	4.152611562523435	12.400272921033482	8.522007964573593	0.0	0.0	1.9726975748511935	3.5349919201302153	5.104121331345765
CALML6	0.00019806079880868758	0.00039030250070055885	0.0	0.0	0.0	0.0	0.0	0.0
CALN1	1.7632793280300725	0.34588195553220513	1.1247395050780982	1.3571360527679492	0.0	0.15013788962761482	6.9255297163885885	0.04720450266751693
CALR	320.86445424555154	180.31094209478488	216.1657056687699	36.69096068944865	89.74843611844189	164.12856462417955	225.85566245688548	129.90337224561495
CALU	260.4250384260847	98.66609500143106	160.51191375676393	6.052648814591158	26.94370361921595	455.3380984012345	114.04357325362793	176.99693307764664
CALY	0.032830482547533374	0.0009205814365335074	0.007842526658810058	0.0	0.0	0.0	0.0018921401084922662	0.0
CAMK1	14.398851053607082	15.39457192515783	21.120731578279916	6.847966473151284	2.545617756294611	3.87935320752366	1.2323188360252955	46.81882476274162
CAMK1D	10.821263688045772	33.00712951263414	31.954051964716953	27.327483781981144	77.24800807675088	11.45493472108835	4.341804532859128	78.50762493990987
CAMK1G	0.19587640615809535	0.016111215788914307	0.0053029616763616465	0.0	0.0	0.0	0.00041051163872302723	0.0
CAMK2A	3.661476378527692	0.8453014291725844	0.003763698971218408	6.439159555771493	0.0	0.10319698727538129	0.08337593727111933	0.032960926029320776
CAMK2B	45.76038822247724	7.356516549222993	37.99016573809267	0.29044218297732033	6.175323287158244	0.5140987783771044	3.0968580625729287	171.7569079654587
CAMK2D	66.60959333985518	41.18277638417947	36.82118359026797	35.16694763939112	12.368935794537137	32.53744641928233	20.78207623967436	18.396611751910513
CAMK2G	46.88781313192832	35.186208059239924	55.49354854063227	26.18159584985925	12.699340921675393	36.992127300977224	14.74238319846267	351.6719784113101
CAMK2N1	63.541314434982716	16.14774139411301	16.38234937389742	5.057338801369073	42.21593708489191	26.542076313047108	198.15179269697703	22.144264016439703
CAMK2N2	2.3817154600026793	0.12289170166251817	0.027978218667387915	0.07158025492970758	0.27731885230850295	0.07423892352367568	0.22210367388737098	0.03951963167340711
CAMK4	42.997753078885964	0.5305192487046342	154.3336783670705	17.49582800164528	5.037527041567335	0.43389891478986636	0.4577414716490349	4.889334478598051
CAMKK1	3.117741063862827	12.089699351810097	6.758877764311455	1.0924302700055986	48.468640436713194	0.49096880966592643	0.35020446044980785	0.8528302260380582
CAMKK2	14.601316190448733	5.348518422213064	8.759090236374716	1.9995446481577055	0.6911279199914705	3.0056727429914205	9.168065676519834	15.072752867071753
CAMKMT	19.417740238712334	6.431901411769447	8.628656210010426	3.102372717058621	12.775207622228937	4.174678151397771	47.55576493832629	95.36804230569005
CAMKV	18.825267726300016	0.009331751960053062	16.063391384383383	0.0	4.983196868264971	0.0	0.02197011029099249	0.0
CAMLG	70.38870027279707	32.70029805018834	57.34579036519074	16.717145469714335	21.226653987467156	24.116554220433354	51.5329976321739	28.984716231008168
CAMP	0.02297551179945686	0.0010481066460480118	0.0	0.0	0.0	0.009618029625708494	0.0002203213074201717	0.0
CAMSAP1	12.147349124351384	8.283095985202086	4.201719401507764	0.7353632581319179	0.7977116355832041	13.837686307967243	3.072216845051343	2.2298528026728635
CAMSAP2	36.86550909283191	21.01548230723127	12.024693027205576	2.6518301995595146	4.7072721388340275	85.40052863822069	21.648686445910116	84.22458695214699
CAMSAP3	0.8538661812077323	0.026098764696886823	0.0	0.0	0.0	0.0	0.0006966592464055182	3.2545136476578462
CAMTA1	73.61128793278188	78.71803769485791	35.23270287785252	17.566262825870123	27.795835624882482	80.40096728496668	38.981473688344394	20.455197201422905
CAMTA2	3.8774350377650206	5.760561140898153	5.0782923043593575	3.558069543498561	3.951150368438735	1.8587380190446938	3.0614774168747956	1.2689935077646877
CAND1	43.966377648648496	15.296117332526443	47.36463277626515	4.105987469001541	14.995818813079598	44.51361738209911	22.54905819674458	26.58208609575552
CAND2	12.068952570161757	1.5073510252511388	6.322056443257896	0.12172238513992545	0.07767222083707973	0.628741459569854	8.951046895579726	0.05534382200175274
CANT1	20.31157190934688	24.111432717622556	2.8119110190239747	4.658977136920354	10.323047263434734	101.42445679064247	12.059362867843587	2.4671546346967745
CANX	262.01908894708754	168.0128716782666	121.5649130679015	124.28728431685147	44.76436040416858	214.9138329262286	230.6273669996067	270.8018004288329
CAP1	87.85840725284275	208.14716743754494	169.62750804200542	419.6792807124234	101.93653769475935	166.79861879219658	136.19172193353495	136.29712108366186
CAP2	40.74969792661426	36.58972573771144	22.416038243826733	7.982578286709005	0.7770136376516916	0.7979152149253528	2.745475155991005	0.04921296421879237
CAPG	66.91797340561654	753.3856003189373	218.13480637054553	125.86427417428384	209.37540057936977	24.792275414846312	6.592586514557805	88.7053846350402
CAPN1	40.346363274688635	28.325990337748415	26.60253082747097	97.52008876995937	47.506797841054585	120.04963816712237	9.315497227799012	69.4546748790581
CAPN10	9.179545309257074	3.1650614391075833	24.962385739565317	2.2017408570344674	0.5785097508262683	39.54412802005285	6.314547998206927	7.131160222393303
CAPN11	0.020325142476715147	0.2383326577323995	0.0	0.0	0.0	3.574435826914404	0.10836366556868533	0.0
CAPN12	1.3794363743418725	0.9007084053883205	17.072914772640402	670.590745044693	15.385353269258657	1.4391237989493686	0.21180050925419106	0.0
CAPN13	0.0009878324124568513	0.0	0.0	0.0	0.0	0.0	11.942133259309653	0.0
CAPN14	0.06768939395538433	0.0009526442408858916	0.019477618435628067	0.0	0.06234271336897772	0.0	0.0020025428023036306	0.0
CAPN15	2.1517919211281917	3.665341490303832	2.332568130082224	1.4938926775765613	1.1823787879335061	11.668000348809501	0.3008595148501389	1.9575297162158671
CAPN2	156.91572459836883	33.40419854647897	186.8846179985706	43.91638569495429	35.461373566418914	88.47740543911704	66.12293931611887	431.4915611962643
CAPN3	32.24040314675013	35.22601396047506	32.630037651215694	0.9350429481172698	6.21012919169683	29.73966321400136	5283.960144987512	98.14444694009956
CAPN5	123.14724819394036	20.292570526859762	18.71992716172166	426.42450527356607	7.63128881450073	36.85414930319637	6.34708306938526	4.3791520451542025
CAPN6	0.004779147652948293	0.00012016432499736357	0.0	0.0	0.0	0.0	0.0	0.0
CAPN7	43.33234527879659	29.28872864684899	25.931924467727544	2.2951981309618352	11.990742267671052	115.20096471359176	34.85094854224659	13.7788808431953
